TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,AUX_LEFT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-03-25 15:00:00,-26.22004621526021,44.366673132067206,82.09130226909971,18.62641340834918,-38.67285944218981,90.79448172344249,-50.121262226966664,41.757933855470924,-41.61139685500228,-18.603217420752372,22.883482300932243,-83.00623305391647,83.88524566818779,40.34187616885765,-9.972452043234512,-56.86689705494599,-53.191806094531444,-92.557116687973,89.37978466977543,-79.49819257499773,-41.05953772039654,79.32327138227839,71.10762574818042,28.412836824222808,-70.30130815338751,-89.16712246188612,-71.65565743920936,-21.88955849732605,-39.81387359869857,22.262247321459625,-34.683718335519046,62.24210775225879,1,1,1,0,0,66.78542710280188,30.415904854582465
2024-03-25 15:00:01,80.78257564172046,56.441468956314964,-67.25758424776227,-60.82047821666527,23.339787370947263,85.87445313681735,-97.9947601263476,80.86133223181068,-94.44118540007773,-59.35212071343412,64.32513304796157,-22.090625405016254,47.40759396083146,44.5866376650348,38.99549404763542,-52.91197802436467,87.00188002112702,-39.67441534707543,-62.57358465970788,-10.427073752110473,-82.34380766349136,-16.35101133640042,-31.949725914079934,-44.33445081021261,-76.0183895541924,62.475473445594844,-34.125921557269706,-2.533083786596336,43.29941800556975,98.73392350230733,-93.88443241651228,-85.8304223387754,1,1,1,1,0,32.98735661802618,10.822113162526026
2024-03-25 15:00:02,75.11537124972716,4.063573558187954,-59.96853951555787,45.972137208318685,63.91831096658362,46.138487566841576,-44.47585833535999,76.94357962615064,48.09183762500359,0.5904979007618039,-32.875507686789504,11.8779892081633,-18.13002031386712,44.469770214833915,-32.703027070765785,54.10643347837194,64.24759108086843,-33.37975178869867,-18.3047289411639,-60.45385764407889,-17.257490437558644,-46.841525492920596,-89.69872199177115,96.76189438431771,-18.30999627634897,13.612750487081541,-49.0591614348175,-78.15024294633753,-29.469321128152842,91.49826450296703,79.90242123624174,-3.7593487197149074,1,1,1,1,1,49.136441358258864,96.28411461801296
2024-03-25 15:00:03,-24.014414140203,-91.86519210682285,-61.14053430800255,92.00060163237333,78.7049671813499,93.00427675397009,-37.20576706508436,-31.571236694736314,-96.25734590681768,16.135726760491423,29.95603700229691,0.09909385198803022,90.05263691392753,9.607319238806667,77.27987952512444,-64.53409764380291,15.156474261271399,4.050556598467665,-77.6299031488719,-57.38198512853832,-49.361919609379235,8.609739357728714,28.356685204737204,-24.57131910683617,-90.40965551006047,-67.90311651522808,-66.5813589844826,-80.49833543171493,-62.514511004235615,77.69720795149107,67.78503366026501,-82.23841543424793,0,1,0,0,1,67.09596983450537,85.64475431983112
2024-03-25 15:00:04,-62.86419092774756,48.00300652790796,49.64990513883208,27.45329501093711,-36.57111833628037,89.0630339160688,-6.38250064906714,-86.02511522739094,-97.63573776777635,-15.886087417614263,67.53114789021717,88.5886694411966,20.386936446367045,85.56979368707874,-57.38724376585742,-61.582719501210214,-5.198690653355854,-91.24201378264732,51.252685134328686,65.98911902049943,-16.09365521452102,22.412072623235588,-17.636606416406792,49.71981318718858,64.179743126332,96.34167366700183,76.789702947341,-20.754147175103583,-98.50036080760198,68.98497530184241,2.728563336413089,2.3355816797751743,1,0,1,1,0,90.10274490683688,76.79634144080153
2024-03-25 15:00:05,74.4947355315731,40.18719393319893,50.9702880626474,29.630984785489744,35.075190483883375,79.41757573932716,-28.266795892265392,33.8885691329898,83.92976543092428,-99.41529847061108,76.69334773618559,96.45357542109721,-79.21956008008861,-80.09809781154797,29.126968190149597,-92.85496642292142,-27.249214478158336,9.150797183824082,-5.353865581697676,-68.71997430528884,-75.06063415008914,-98.7574094876539,87.82445488148335,-9.542066519619723,82.75172271720231,31.229937496991283,-45.797630337995,-32.218481441711845,73.62232287576333,54.35287697451787,-44.488621559906896,3.8162368364698267,0,0,0,0,0,31.92832168492923,55.91458884570736
2024-03-25 15:00:06,67.31434664529408,19.880846674472366,22.81033944041755,97.0305783652079,85.17957720243098,64.80179491726568,53.387063072602615,-21.666806981101686,-52.05176759141737,10.211701974120004,55.14939951308716,-27.232869253253767,32.39967738043512,-34.29814538347884,-76.09672480170133,37.979848848279204,55.50408293594353,68.25607245917212,2.859488920448669,-88.46671222641258,73.28282828664976,72.69088423850113,-83.74344921500739,95.22699115323968,13.430362352353313,92.4037089627598,-92.78600374319265,37.1499873971367,5.95465153787012,91.46795468402979,2.8690711432258524,9.80265155401554,0,0,1,1,0,61.89494226566077,22.723638674117485
2024-03-25 15:00:07,32.00876203203438,-24.790875783916505,-25.821394155735675,54.17476750751541,-98.07486962352723,18.942882384659796,-48.920010236525656,22.03801279238664,-54.24833304979313,-33.43044641240948,22.59064245121934,-16.121745849696254,-95.69363828002282,13.487538494100122,-18.242815526263584,36.533614143250645,27.162855741289917,-64.48358205004305,-87.32297859858755,65.79239319727077,78.44259619961841,50.88731758233473,23.605218264843188,-4.190671603467933,95.54312910693841,-39.04304012493998,-5.420205854686699,71.50005775692327,8.432832925961549,-93.33194517778307,-90.52900415610077,93.59721765882,1,1,0,1,0,38.95365713881019,80.4563380919562
2024-03-25 15:00:08,88.66931350991985,95.06856748564348,-2.778793834585855,-22.066788620537636,-53.555972818922505,-15.617510942846621,-61.033419454035,60.40716613256291,19.462832088176214,38.59688624836329,30.701357326654374,-71.96145441111301,-17.878221197931808,-48.21667059084873,-28.192984422903038,63.01464771388768,41.73979631278627,-89.75713851622479,-64.71420356025446,10.631799853717965,84.11922427491504,-12.749902417263769,56.815007661345476,75.36584094575264,-34.234168746969516,-60.49970092403365,-61.607833880642794,13.80151694725167,95.29107838608473,-44.08906243020576,-91.15887460727478,-14.43681587843119,0,0,1,1,0,9.8776187208791,35.20105045896528
2024-03-25 15:00:09,-46.85834795767219,-91.3018443967625,-74.74118765762586,-61.967642787168266,-95.72966565009338,-52.81555848223887,-65.12785837525038,-87.57905066303819,42.536091355952436,93.95191303319814,-0.6968558877054676,9.235690726297634,-12.40965850268418,-75.98118043934075,63.88440355107531,96.55033035479607,-20.751399861866318,0.3536343790433847,11.974101654347578,-50.24251758659189,-14.762284923652018,-9.073474131816923,42.41277766093083,15.00619047219007,-18.433285331488804,27.57927989174955,-16.871289706293993,48.77272636262035,-44.54091976551191,-95.53081728474899,26.143500334239775,-47.323850415879406,1,0,1,0,0,27.395585591977344,2.1042621647171744
2024-03-25 15:00:10,27.576281520938267,-13.84775817309469,-93.44927038442879,80.92445336551896,77.62156359562124,-25.27033306120488,48.030623616830525,-82.35960795536626,-57.93110603842078,-96.01609566255138,65.29242952211351,25.196556256694706,66.93844131701192,-63.64134266790516,-10.957858792927368,-7.647650640219723,1.5046669372748056,-38.91935620641836,-69.74828192563918,-40.411526843225886,64.7735982524072,5.413361435264477,-24.720260395699327,48.465811825119005,-3.6478301718386916,-47.50099120617259,73.03152019184944,-8.487980775127781,0.6380186408625974,-55.63437990484148,-75.6625997637565,-1.7767548987788189,0,0,1,0,0,63.18716743175003,8.86839480704137
2024-03-25 15:00:11,45.56271719644772,-75.17300790750163,-68.92328325351549,55.896162410540086,39.95026266583906,96.86929407380325,38.929229465109216,-63.321210943551634,-21.016656077231445,39.75899317058244,-9.248158311124087,56.70160517249161,77.19326372620975,70.43195614524038,89.18454672874404,86.10775946032282,71.53901848872445,40.3639094841343,52.91135041764244,73.89578948767831,-22.911377446557708,97.91441941949631,41.89217730164435,16.674928539004654,11.817862726790821,44.91663941124409,-28.844617773523254,-4.386902614750255,16.037080609599656,82.61045505188667,-51.06852926890279,-15.789139568123687,0,1,0,0,0,11.770029763024104,48.714679512652495
