TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,AUX_LEFT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-03-26 12:01:00,83.88431292567898,-68.48381888138883,-13.196213117419276,-41.214539517796766,48.124852636537014,-81.75381583810656,-24.521681654919902,44.46087083619054,-36.88252808058241,-67.63643729488389,-24.656482157450753,-80.8008186813677,-3.3069150459841268,-49.21937667972425,-91.55588936586446,-74.4818721908032,-23.02628093866997,57.08811304247257,-28.397586129303548,10.979973316939962,-60.919779547908234,-58.8832370858827,95.81209596246376,-16.6247806162624,34.99597893685484,-42.189252295799285,67.55726236493277,-35.681109533099644,93.66449567249114,62.389485652457466,47.82980662994652,72.72114479260892,1,1,1,0,1,51.52812504639803,58.3454699082684
2024-03-26 12:01:01,20.976614314767048,-27.587791232862486,-75.23792601141858,-93.04717871616378,-64.42824214975744,-82.18915266594948,13.279350217630338,12.846547416897394,-13.655608706088557,-56.36204657684303,87.01656355969175,-92.76958689330151,67.14922032802019,-20.108006654556945,11.086373551215445,-41.08828421599884,92.91183261397137,-99.05223766568871,-43.81632850548345,-34.08238789859645,-26.33118726979309,-73.94333534448452,98.91189448866541,-94.88579553543843,-57.34400426185757,-74.84062640998917,-8.653688545987379,22.583609767453353,-26.24128668967512,64.69380974253559,-34.077154186829546,94.59632220108256,1,0,1,0,0,33.132574156204484,54.64645222613259
2024-03-26 12:01:02,39.38379061840979,-61.76738264146262,34.0320507775254,-66.46031083316436,85.59445093666494,25.48930784482883,-86.11025904643898,-80.88368806476778,43.872100871224575,-7.356318939570897,16.503134493607746,-49.09153044643946,-40.86034159143619,19.860303365483503,-62.065146350880894,-77.483713603576,-10.244677319473155,-34.90592948141651,-71.10231334135705,19.376086738761188,-73.31065033755615,-15.606252147822502,97.81143978833217,98.99964227206453,64.6281592936435,90.24212625357978,-37.156747861505444,30.358984509136235,-38.77982200747532,76.08463426912647,-44.76297612278477,3.911231370992539,0,0,0,1,1,8.487555558596982,50.66532081625371
2024-03-26 12:01:03,55.65459227911708,39.793853584240026,30.83930797140536,48.44467052471444,-81.39235070453907,15.602950856695315,36.29786482834817,-21.857433263360974,-33.12168936903059,-66.70408838267372,-99.6790613156554,27.462719375348215,-13.801486551380378,-71.69300614693479,70.99322424729172,-9.179720148307851,86.1443615124935,-61.08503310627975,55.12349452636548,4.144083855798115,-27.63721703977984,-14.306162320994858,90.5202811968503,-67.2346466596496,4.592054702433046,-2.6616554176442264,-88.67305214355336,-22.7363198450778,-51.37079693924005,-83.94730781768706,81.99299180767406,18.380423135530705,1,1,0,1,0,90.42775869743997,26.811628496001994
2024-03-26 12:01:04,-66.38448902400333,62.33189300811034,93.41221120729918,33.92760770369813,49.84393489305495,4.6110859334049366,79.9040155376833,31.99603291111245,-5.617464275746499,-86.65465996150311,79.4059667223753,-13.85235986149469,-79.51723123245698,-74.4847951186594,63.47359916910719,65.96071544177437,-52.24475295907636,51.284353635505084,-0.5651270380793676,30.645341383133257,19.874325397069725,-50.5699676609219,58.991326721268706,90.20092527313258,-57.29526992357952,-19.298125948666225,-31.404159805772224,98.86388906476526,-35.709931657994986,37.531324615477985,19.892718644546107,6.730246327810406,0,1,1,1,1,36.15045583508546,86.89864556089245
2024-03-26 12:01:05,55.41480810226537,-9.44862351750082,41.219999608188374,7.880095675542194,40.32624721583579,-22.301870755334832,58.65397784582211,12.421843507397682,94.21150444840899,-12.12671426931584,-38.531257642279805,12.819860822472151,97.2259396452389,-3.882092435651458,70.4095066456394,-77.32296029324871,-4.74275135178533,-37.49226639167462,6.8533935767600695,54.174596255392174,61.695357425710625,5.469158188895221,-59.779585274645044,84.15892719980297,-54.07054896490075,-16.460558177284312,67.69369447729872,-6.537801336733921,41.43938886424024,-93.84157443282245,3.927413872412046,-9.612137465479549,1,1,1,0,0,1.6239092937513355,69.5726572159905
2024-03-26 12:01:06,77.06459053716009,86.75488010163286,-97.78249041008118,26.88211211479566,-48.57029914076711,-79.03829332285844,10.665036145480528,94.4164826718814,55.62137287684956,0.5595479036314259,-94.02920374847533,52.2171620072769,-73.70103439436255,38.91375242751815,2.816801219109095,30.164226629071237,33.205602676444016,-0.9108053832027849,74.99140121937225,77.82961617331426,-13.42742858847474,-24.395980249394782,88.20043917310127,-50.81556654263159,-10.827989402606846,56.201279947779426,-68.51578177820335,43.60617575556773,99.09557028154552,98.22627157219063,-34.68060956236512,68.93516843804014,0,0,0,0,1,86.82732075673415,48.63378632957605
2024-03-26 12:01:07,2.5170679568381757,-31.782148312292264,-12.903243478384141,-97.17036805004282,-20.00420120285527,-16.7602835130279,-9.733295397738956,96.31058226835458,51.46377831403166,18.15322876475291,-26.659123017447683,-74.49586528605599,99.02269803811353,81.9142588889602,47.08221149690968,-90.11515601210336,34.94185190895544,-51.00960657479039,-54.40216133284386,-29.86198454213178,86.68075185616465,-55.2236532941905,-33.01725861568437,-32.46707356378286,-30.86517601646625,81.64437516816378,-32.97864457705204,-17.50325284700476,-81.86808843802368,-81.89931129043238,-91.88706662206671,42.41175990144313,1,1,1,0,0,25.890714369406908,41.92640133268547
2024-03-26 12:01:08,51.42055304480115,88.35986260564508,94.10756714350808,-37.69494746083528,-76.66000826321051,62.66448223713746,78.6974085100787,-45.28024212241215,80.57431843454225,72.98750611290711,-0.14722740253967004,-14.355842539665105,-24.533089235181563,-26.503714146728655,-66.55442675562564,-63.82480601037494,84.69724621837179,-10.307265952188473,82.42621174140541,-47.6487931767186,-99.9750769414307,91.91449535825475,-96.14087750309838,-70.9181363627061,55.17263543338407,-57.64736991866117,26.557801456862435,-66.9683443584284,-84.4517409153221,38.38796181132324,-86.42769363923885,-70.49776023009866,1,0,1,0,1,10.078044302161471,10.327607665629158
2024-03-26 12:01:09,12.359567416587396,85.69084611340287,5.586194256082891,11.602270881139958,48.725673843977034,-44.77812663217786,99.94613583199862,-1.2486854014297677,-15.6988969441136,-68.22675772271892,4.14902111494753,-33.87095338826143,-50.32015537585877,71.28962825798737,51.09154827892789,74.71975230200368,-58.18504967847416,-97.0584817119747,-56.80636253171005,44.01745996298857,-75.45679598729478,-71.16631395691961,-67.30927544127026,89.75512978977142,-17.849608049074405,32.04157926531957,17.490119173983132,92.1947213336336,-39.59529927899261,1.8306331367872417,13.287130194367819,69.86595849457487,0,0,1,1,1,67.92091914548949,40.68983215787748
