TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,AUX_LEFT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
8:20:15 PM,94.13030443,18.57755481,-0.974870986,-11.74354413,-68.37556014,-19.82664469,91.29177525,-45.38925504,17.49414306,-92.83109163,-46.81487182,-18.79865134,31.58365813,-34.60363429,54.51757174,6.743132061,32.65327649,-39.70988212,-83.9175829,-32.04652594,0.457646425,7.81887202,24.313624,-28.06111448,33.16158386,64.6311754,-3.875516479,-20.67493717,-19.84281442,8.64572005,-16.939582,38.81140782,0,1,0,0,1,17.95769486,66.67672243
8:20:16 PM,-48.13256445,86.45146081,-48.25646181,30.72522036,87.72535518,-94.24779214,61.35742358,38.57113921,-22.83267035,-54.22035988,-10.52666596,-80.21622979,-54.29897093,-97.01206611,-35.67090021,32.5276044,-61.13449895,21.41908707,86.73805481,61.97102558,84.43833359,-21.86143701,-59.05789373,-47.33651038,-0.1695399,50.20866112,-88.30943722,-96.29686642,-68.9662249,-68.72437904,85.29594908,-24.67989863,1,0,1,0,0,52.1385906,24.22444761
8:20:17 PM,26.37176226,66.26716997,16.87069766,65.20826256,-50.03690078,-98.56105697,-25.18536694,-40.50401056,28.60607607,-73.39472374,-92.26392249,-86.5573727,22.43578988,94.06930812,-22.09721726,8.000893913,96.24008325,96.11007006,38.77780443,71.72291912,-49.56971801,-40.5847658,6.888894699,17.75485221,-80.42640946,42.03785522,62.79063382,10.38192599,-63.2260768,57.91664092,-48.93636074,94.65482599,0,1,0,0,0,72.66287558,16.12509175
8:20:18 PM,-81.87767587,52.67766628,-30.71783863,-24.70737768,92.83734217,73.45727964,-23.01774701,91.8550718,-48.89517815,13.3305984,-74.68268001,-62.8649751,79.67136015,-40.72737193,80.5069489,-45.25806973,79.10673127,38.41216329,36.65533331,50.09207907,16.25341823,28.78072688,4.114109666,-87.76520931,-46.9320909,5.422480941,79.64082339,84.64882037,72.45931391,-70.59189,71.06672739,-41.9147679,1,0,0,1,1,31.07568774,98.09763323
8:20:19 PM,-43.24689543,-57.05594789,82.12334805,-42.46050276,86.98673598,85.43452595,-34.41730519,-26.76306989,-2.374409844,-80.43374968,78.852706,-42.9937168,-0.09584641,-32.32352715,-94.96411719,-69.24273511,44.56300414,-15.69092393,69.29029898,34.74487155,17.14651025,-32.82848168,-83.56851329,-10.73094822,83.02227435,-0.707497439,-73.47352302,97.31279923,-86.87129441,4.149801037,-50.03796467,-52.84097987,1,1,1,1,0,15.01053002,39.56820012
8:20:20 PM,-91.82627105,66.59175661,3.238258811,-35.65591344,-41.59662477,-90.36727517,37.46490718,-40.70393095,-8.263696161,-79.97451846,-82.06776305,75.81567609,-81.71391336,33.6866273,-75.34422329,-12.00473452,-73.3903053,-62.59105328,-29.28137457,46.94135398,-61.90699812,33.59084612,-45.22734688,-80.45470587,99.08089871,-92.93374973,-66.28382114,-71.99028903,90.17603403,64.20950767,3.994040396,94.31767913,1,1,0,0,0,62.2423804,46.29767134
8:20:21 PM,49.13748145,-49.62388155,1.978840195,41.05484676,-48.95475949,-17.32390534,96.7867309,38.74016842,-3.346457389,7.845750608,-70.17943603,67.55450503,-97.89516088,11.76958234,87.03880033,24.89592689,9.559189612,23.51211151,-9.035996187,-86.59237457,77.15184101,-41.44422421,52.72388235,-71.3662346,0.003160716,38.62227813,-6.812368177,14.57939603,54.66554485,76.93538524,-92.89728699,-1.36214621,0,0,1,0,0,13.86941961,93.63369603
8:20:22 PM,-33.3965318,-23.51329662,65.86356758,-40.46549992,42.82274461,64.59462125,-53.15990663,99.65921026,-39.2046824,-39.90119964,24.24573509,-24.81024002,46.31189189,61.90852655,18.65877245,-40.44774166,-25.80759095,97.87878276,-83.59445252,-10.42845688,34.48029192,87.70986741,79.28753498,32.53053201,61.78067159,37.95673104,78.811252,-57.24614188,-70.98863731,22.4804158,-68.06667424,25.16973103,0,0,1,0,0,82.86088048,71.29789975
8:20:23 PM,-31.92340198,-19.96296023,20.06698143,14.20401252,16.44321646,-9.5864628,-91.62712137,65.81201987,59.8137191,4.11558309,11.49576371,-56.08200224,42.65625498,23.51614749,80.33578514,-77.69270479,-81.32143187,59.98635002,6.971798041,-67.00962631,-14.41369298,-30.69021156,87.60536526,-46.55694543,26.02447089,72.55512778,14.48636917,93.79202596,-23.16169011,-90.34741979,-78.55018858,14.31551027,0,0,0,1,0,6.462342736,62.39913581
8:20:24 PM,-30.84368322,53.51450743,29.73525594,-49.15583782,-9.889998294,34.58160352,7.070628694,-80.26133562,-52.04001128,-16.25750252,97.72955721,-3.127965472,-43.02684136,-96.76910378,-39.53599236,-65.17955354,19.85135448,33.7548798,-75.33437244,-21.48913282,33.9342035,-73.49271252,-20.86936305,25.58689132,59.55916192,-49.94711014,81.27526866,-52.86241961,7.477172088,29.83471212,-4.604394366,59.31594095,1,0,1,0,0,34.26270221,16.38037269
8:20:25 PM,-44.2277015,-86.73697339,33.47824844,-37.17065098,-28.06975474,51.53811461,-21.62874301,55.89414266,-4.850928338,16.62941709,-31.98443123,53.83621924,39.41398164,-10.4601198,-78.98817767,-18.1170933,69.20913704,41.14834673,-76.27534468,-66.52212852,-74.85294029,39.46057062,-62.38257552,82.93363044,90.24682272,17.05446857,55.65570904,94.23259834,1.762336987,44.97833103,-30.84223627,-9.851854591,1,1,0,0,0,21.15725457,0.916847754
8:20:26 PM,-29.76353595,66.10227188,91.75167246,-62.06706084,-80.66580758,-14.0569352,87.61295998,7.843628787,-75.5692755,3.639434059,-19.2748531,-16.19616295,-89.90904784,3.697611891,12.03330911,-16.3447028,-62.58137182,48.46028986,43.84516302,-55.19112938,42.0352024,61.22252352,48.00415794,-81.54077699,71.26204965,-12.11957791,24.17600946,-56.88711627,-84.75751528,58.20575851,35.41796584,67.72182569,0,0,1,1,0,72.9349563,0.195949028
8:20:27 PM,54.33605833,72.79723173,83.19541539,-90.96820473,30.28352518,77.38218975,31.38680916,68.99083141,77.05885503,84.49956488,-28.97317414,-37.05754235,-58.7153657,29.76607201,36.98016668,-45.95816322,64.53999496,-11.33304963,-42.74626711,61.84376685,71.91101744,-3.178872174,86.20761434,74.35925338,-8.116377993,18.46547459,-48.84919234,77.97007511,-58.75798878,-18.83747305,-71.7838589,91.8257554,0,0,1,1,1,8.311049039,9.503048425
8:20:28 PM,-10.47206566,-58.29145481,-97.20044256,2.324640166,-31.12454863,-31.75648508,31.89147327,-56.18680624,18.57114521,49.57391902,-86.83347068,37.82846053,80.63022593,-2.252339084,-80.27695015,-46.14743222,26.59191166,-61.16301351,20.56566606,-97.6904758,-88.98052681,-92.73742216,83.87863036,-84.87320934,98.32278371,-24.46414604,5.284156243,92.82921651,26.63105356,9.028766869,-65.772987,88.43139312,1,1,0,1,1,35.98707681,47.54087142
8:20:29 PM,-25.49012695,-45.96098821,36.43017649,92.9454684,-85.97877398,-38.28860607,-4.021918141,91.48791819,-87.79013561,-91.54867255,32.78337947,87.03100754,48.87233989,65.83225801,23.27225852,38.62844416,-91.11683131,82.44301879,28.15295244,6.175907898,64.71940122,26.61814432,-76.96085223,13.07189621,74.49000185,81.62628187,-92.33310343,28.32361458,-91.49801558,68.08746119,-14.69211424,42.61061815,0,1,0,0,0,88.45372182,50.01176012
