TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,AUX_LEFT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
7:19:00 PM,-40.65600848,78.02604558,-83.28989709,-66.54151055,62.85061257,16.03524015,-85.98362268,-33.63486264,-68.53344431,-17.29881423,-70.04266671,37.5638583,-33.45514877,-45.21770878,-57.06208067,-37.39585063,10.59848127,-41.72489948,68.51747086,36.26178587,2.495859194,98.71198257,-86.0544805,80.66903435,89.35345539,71.42475736,-38.25104549,55.25549028,67.09588393,4.762341811,-53.21739862,-24.99152605,1,1,1,1,0,37.35983483,2.88895023
7:19:01 PM,36.17258817,-9.93238722,59.81299657,-77.60211826,-63.79069676,-1.140093006,41.29759473,-77.78588745,-11.78312265,-35.09735249,79.27055549,-17.95954065,82.28844297,-28.21140048,59.90089745,87.40200167,19.09513521,-23.65293263,12.35539576,36.06478686,67.69656309,-63.28078858,-55.58219994,-19.49441273,-45.97341617,-21.93334616,-47.8281999,77.57656688,-53.09548011,40.61097601,64.47028166,-60.41561261,1,1,1,1,1,18.94675762,4.586697774
7:19:02 PM,-52.37093728,-81.60864203,-30.74198333,55.65781218,99.72139203,61.31548487,7.754516808,-45.67337423,4.661262653,85.43016431,-23.26939738,-40.5024805,70.7253608,68.04833188,63.75472516,8.0886297,-65.98446219,-13.12394069,37.51015016,30.43367744,-19.05672548,21.69956804,96.78502714,-33.36859483,53.61670556,-27.7872255,84.03662658,49.16824793,36.18258219,84.68598735,82.02362611,-84.32785817,0,1,1,1,1,20.67454674,25.84747131
7:19:03 PM,78.1338864,-44.06319164,-74.21842114,88.91041755,6.373593263,52.50566194,-44.94113077,-40.30547449,26.54639117,33.3172063,33.75401317,55.82281808,-39.96088189,-59.2384758,-51.11487133,-69.48305381,33.1661325,87.82145483,38.17319703,27.32842635,-76.54981975,33.77595196,77.61866486,-34.49182188,70.20381488,62.86359757,36.05242465,-57.76856752,-30.77325478,97.9958861,11.78943409,70.22772582,1,1,0,1,1,16.81721618,60.14509533
7:19:04 PM,25.04356043,42.37418234,-36.23311844,-59.43683673,55.00328445,-14.98775601,-41.65778654,61.61239758,-29.93561078,-5.204444424,-43.21738576,-81.76951288,98.19680555,-86.61210714,21.50512208,-99.35661218,45.30413519,85.69289877,32.91291223,-91.96974764,97.90852819,-30.29949877,-46.43296099,-49.99729312,33.89847777,-37.22627103,-83.49470376,-9.896905914,64.46448156,-15.91938134,-93.67431896,63.27991946,1,1,0,1,1,5.223904717,81.50573902
7:19:05 PM,95.02440097,-49.30055387,-79.3164807,84.99224424,-69.82612108,72.47107365,38.86793601,-62.80605276,-1.257059254,-34.31052246,-37.09601449,46.24070068,-99.37847738,70.40596547,74.11366449,-35.03742907,-8.860893124,38.15854501,-16.34442156,-53.76795752,96.49295267,81.26508342,-86.93253663,67.46159442,70.27960498,27.59837034,31.73282405,-22.31423742,-95.82415445,70.04157105,9.248890901,-6.180987842,1,1,0,1,1,84.50283558,80.11249535
7:19:06 PM,-20.40887147,86.87275636,-27.05537339,-20.38074402,-36.50772689,5.953182759,57.71171912,-0.270299439,-64.0774486,2.451338542,59.30148901,14.57943101,82.07184033,-17.90466781,-19.4460729,83.28738589,-5.800770307,-34.9926798,-86.25408882,98.4170163,70.3623675,83.26780391,-9.259246291,87.04386496,-46.35584799,-21.70789556,39.44671017,60.83478744,18.34042598,82.10452884,55.63564957,19.40514479,1,0,0,0,0,3.679956365,39.40121703
7:19:07 PM,-93.62819231,58.93398407,63.53244155,-50.34140536,-14.77103875,25.1515963,78.9695972,45.24675658,-3.862498043,-63.07610734,-3.876001162,88.2414551,-77.4074562,2.114319886,-80.12339291,-98.6463336,-7.314609145,-34.88791777,24.45499213,10.52200021,-28.61766554,-71.43838897,9.709094036,16.63704628,86.81654899,39.72771832,-92.21499204,24.37878156,58.32840704,-48.55304502,79.84692865,-13.84603477,1,0,1,1,0,81.86515243,1.931892032
7:19:08 PM,-32.15643724,-3.213898998,55.14158448,-48.46044369,-27.63166802,58.10924146,95.83515084,88.13836734,-70.10208946,42.51419611,-98.37352497,88.59889484,-70.20064187,-77.95201738,50.30310759,12.16372379,-14.43699251,27.66698391,24.63597448,-73.88329637,-86.16173854,-33.12024944,-61.7741596,22.39742147,-7.891356983,95.88794074,-91.54133963,-37.82336058,-68.45791552,-60.48283492,-83.61504284,-11.85301433,1,0,0,0,1,69.71690839,99.97191063
7:19:09 PM,64.39884314,96.60990913,28.35684671,-44.96989221,-20.58980875,-38.38658592,-8.821702671,51.04154076,-64.30478207,-97.28269451,52.92660889,-0.532823238,66.32188357,-39.28807299,-11.87869969,80.73399659,99.29907221,34.9879453,-69.97901473,-59.11707672,57.4384602,-12.40272141,86.2497673,-78.39902228,29.19806843,-7.176116958,10.62316103,21.15681815,-68.57527561,-33.24912878,-57.50777089,7.029626688,1,0,1,1,0,69.27648748,45.29104784
